Open,High,Low,Close,short_ma,long_ma,rsi,macd,macd_hist,macd_signal,Close_pct_change
90.99,91.69,90.72,91.51,86.94,84.7,66.86,1.2,0.12,1.08,1.0
91.52,92.24,91.33,92.05,87.13,84.78,69.14,1.25,0.14,1.11,0.0
92.34,92.5,91.78,92.4,87.32,84.87,70.55,1.3,0.15,1.15,1.0
92.12,93.5,92.12,93.32,87.52,84.96,73.93,1.4,0.2,1.2,1.0
93.71,93.99,93.11,93.8,87.75,85.05,75.51,1.5,0.24,1.26,-1.0
93.47,93.5,92.67,93.03,87.94,85.14,68.35,1.5,0.19,1.31,-1.0
93.0,93.0,91.7,92.2,88.13,85.2,61.58,1.42,0.09,1.33,0.0
91.76,92.68,91.7,92.45,88.31,85.28,62.78,1.36,0.02,1.34,-0.0
92.64,93.0,92.21,92.28,88.49,85.35,61.38,1.28,-0.05,1.33,0.0
91.86,92.7,91.38,92.48,88.64,85.43,62.44,1.22,-0.08,1.31,-1.0
92.55,92.75,91.82,91.92,88.78,85.51,57.66,1.12,-0.15,1.27,-1.0
91.03,91.32,90.52,90.93,88.9,85.57,50.33,0.94,-0.26,1.2,0.0
91.37,91.76,90.77,91.14,89.04,85.64,51.73,0.81,-0.31,1.12,-1.0
91.19,91.39,90.01,90.53,89.14,85.71,47.53,0.65,-0.38,1.03,1.0
90.44,91.58,90.34,91.53,89.29,85.8,54.11,0.6,-0.34,0.94,1.0
92.0,92.85,91.6,92.83,89.48,85.88,60.96,0.65,-0.23,0.89,-1.0
92.81,92.98,92.03,92.18,89.62,85.97,56.42,0.64,-0.2,0.84,-0.0
91.79,92.48,91.72,92.03,89.77,86.06,55.4,0.61,-0.18,0.79,0.0
92.0,92.5,91.83,92.24,89.88,86.15,56.58,0.59,-0.16,0.75,0.0
92.49,92.94,92.26,92.42,89.98,86.24,57.63,0.59,-0.13,0.72,1.0
92.43,93.45,91.95,93.13,90.09,86.31,61.55,0.63,-0.07,0.7,-1.0
93.14,93.2,92.02,92.52,90.2,86.39,56.69,0.62,-0.07,0.68,-0.0
92.29,92.95,92.0,92.21,90.31,86.46,54.35,0.57,-0.09,0.66,-0.0
91.93,92.09,91.06,91.77,90.4,86.53,51.12,0.49,-0.14,0.63,1.0
91.72,92.35,91.56,92.24,90.5,86.6,54.25,0.46,-0.13,0.59,-1.0
91.73,91.89,91.12,91.18,90.59,86.66,46.95,0.35,-0.2,0.54,0.0
91.35,91.74,91.05,91.29,90.7,86.73,47.73,0.26,-0.22,0.49,-0.0
91.35,91.49,90.39,91.04,90.77,86.8,46.06,0.18,-0.25,0.43,1.0
91.2,91.89,91.05,91.5,90.86,86.87,49.56,0.14,-0.23,0.37,0.0
91.49,92.67,91.49,91.91,90.95,86.95,52.52,0.14,-0.18,0.32,1.0
92.18,92.5,91.43,92.46,91.03,87.02,56.22,0.19,-0.11,0.3,1.0
92.28,93.7,92.08,93.38,91.12,87.11,61.62,0.3,-0.0,0.3,0.0
93.37,93.98,93.06,93.44,91.24,87.19,61.95,0.38,0.07,0.31,-0.0
93.55,93.7,92.28,93.16,91.36,87.27,59.39,0.42,0.09,0.34,-0.0
93.28,93.65,92.83,93.09,91.47,87.35,58.73,0.44,0.09,0.36,2.0
93.58,94.59,93.5,94.52,91.6,87.44,66.78,0.57,0.17,0.4,-0.0
94.8,94.9,94.13,94.37,91.72,87.52,65.34,0.65,0.2,0.45,-0.0
94.2,94.59,94.0,94.01,91.8,87.59,61.89,0.67,0.18,0.49,-0.0
94.07,94.82,93.71,93.72,91.89,87.66,59.18,0.66,0.14,0.53,-1.0
93.82,93.82,92.48,92.71,91.96,87.71,50.84,0.57,0.03,0.54,0.0
93.19,93.44,92.7,92.72,92.03,87.77,50.91,0.49,-0.04,0.53,0.0
93.06,93.89,92.5,92.96,92.12,87.83,52.74,0.44,-0.07,0.51,-0.0
92.75,92.94,92.42,92.5,92.19,87.89,48.97,0.36,-0.12,0.48,1.0
92.86,93.41,92.71,93.37,92.27,87.95,55.46,0.36,-0.1,0.45,0.0
93.63,93.98,93.24,93.58,92.34,88.01,56.89,0.37,-0.06,0.44,1.0
93.58,94.4,93.19,94.32,92.41,88.07,61.56,0.44,0.0,0.44,-2.0
94.21,94.3,92.69,92.89,92.46,88.14,50.23,0.37,-0.05,0.43,-0.0
92.65,93.11,92.0,92.77,92.49,88.2,49.41,0.31,-0.1,0.4,-1.0
92.28,92.44,91.39,91.95,92.51,88.26,44.1,0.18,-0.17,0.36,2.0
92.09,94.96,92.09,93.92,92.56,88.33,56.26,0.24,-0.09,0.33,-0.0
94.52,94.73,92.81,93.55,92.6,88.39,53.89,0.26,-0.06,0.32,-1.0
92.86,93.68,92.26,92.84,92.61,88.45,49.57,0.21,-0.09,0.3,1.0
94.45,94.54,93.03,93.67,92.64,88.51,54.19,0.24,-0.05,0.29,1.0
93.77,94.86,93.66,94.19,92.66,88.57,56.86,0.3,0.01,0.29,-0.0
94.5,94.8,93.5,93.72,92.66,88.63,53.81,0.3,0.01,0.29,0.0
93.49,94.4,92.85,94.1,92.68,88.68,55.87,0.33,0.03,0.3,1.0
94.15,95.92,93.88,94.87,92.73,88.74,59.78,0.42,0.09,0.32,-4.0
92.49,93.37,89.38,91.15,92.7,88.78,40.91,0.18,-0.12,0.29,-1.0
89.27,90.98,89.27,89.92,92.66,88.82,36.77,-0.11,-0.32,0.21,0.0
89.5,90.76,89.16,89.98,92.61,88.86,37.11,-0.33,-0.43,0.11,-0.0
89.82,90.14,89.09,89.81,92.57,88.9,36.52,-0.51,-0.49,-0.02,0.0
89.07,91.07,89.0,90.18,92.55,88.94,38.79,-0.61,-0.48,-0.14,-2.0
90.47,90.59,87.88,88.11,92.49,88.97,31.9,-0.85,-0.57,-0.28,-1.0
88.02,88.54,87.08,87.58,92.43,89.0,30.41,-1.08,-0.64,-0.44,1.0
87.83,88.75,87.21,88.46,92.37,89.02,35.77,-1.17,-0.58,-0.58,2.0
88.83,90.5,88.65,90.48,92.32,89.06,46.05,-1.06,-0.38,-0.68,-0.0
90.49,90.58,89.32,90.18,92.28,89.09,44.9,-0.99,-0.25,-0.74,0.0
90.5,90.79,90.31,90.51,92.25,89.11,46.48,-0.9,-0.13,-0.78,1.0
90.74,91.9,90.67,91.83,92.24,89.14,52.37,-0.72,0.05,-0.76,2.0
92.31,93.36,91.75,93.29,92.26,89.17,57.89,-0.44,0.26,-0.7,-0.0
93.12,94.0,92.73,93.1,92.26,89.19,56.97,-0.24,0.37,-0.61,1.0
92.55,93.7,91.85,93.7,92.28,89.22,59.19,-0.03,0.46,-0.49,-1.0
92.5,93.42,92.09,93.04,92.3,89.25,55.78,0.08,0.46,-0.38,0.0
93.34,94.1,93.04,93.3,92.33,89.27,56.83,0.19,0.45,-0.27,-2.0
93.25,93.43,91.54,91.55,92.32,89.29,48.46,0.13,0.32,-0.19,-0.0
91.36,92.3,91.25,91.48,92.32,89.32,48.15,0.08,0.21,-0.13,0.0
91.63,92.08,90.7,91.53,92.33,89.34,48.41,0.04,0.14,-0.1,-0.0
91.58,91.94,90.8,91.48,92.34,89.36,48.15,0.0,0.08,-0.08,0.0
91.58,92.0,91.15,91.9,92.35,89.38,50.47,0.01,0.07,-0.06,1.0
91.75,92.7,91.54,92.41,92.36,89.4,53.21,0.06,0.09,-0.04,-0.0
92.72,93.0,91.91,92.0,92.35,89.41,50.78,0.06,0.08,-0.02,-0.0
92.31,92.75,91.69,91.81,92.31,89.43,49.65,0.05,0.05,-0.0,-2.0
91.51,91.66,89.81,89.99,92.25,89.43,40.38,-0.11,-0.08,-0.03,-1.0
90.0,90.06,88.84,88.96,92.16,89.44,36.25,-0.31,-0.23,-0.08,2.0
89.19,90.78,88.79,90.42,92.11,89.45,44.85,-0.35,-0.22,-0.14,3.0
90.54,93.01,90.4,92.93,92.08,89.47,55.88,-0.18,-0.03,-0.15,-0.0
92.97,93.67,92.19,92.91,92.05,89.49,55.78,-0.04,0.08,-0.13,-0.0
92.5,92.97,91.9,92.5,92.02,89.51,53.75,0.03,0.13,-0.09,1.0
91.19,93.47,91.17,93.13,92.01,89.54,56.38,0.14,0.19,-0.05,-0.0
93.15,93.15,92.52,92.77,92.01,89.56,54.47,0.19,0.19,0.0,-1.0
92.77,93.18,92.0,92.03,91.99,89.58,50.68,0.18,0.14,0.04,1.0
92.09,92.99,91.72,92.83,91.99,89.59,54.38,0.22,0.15,0.07,-2.0
92.28,92.64,91.09,91.34,91.97,89.6,47.27,0.14,0.05,0.09,1.0
90.8,92.4,89.72,92.29,91.95,89.61,51.61,0.15,0.05,0.1,1.0
93.79,94.17,92.58,93.27,91.94,89.63,55.67,0.23,0.1,0.12,0.0
93.52,94.31,93.07,93.55,91.92,89.65,56.78,0.31,0.15,0.16,0.0
93.93,94.0,93.07,93.9,91.94,89.67,58.2,0.4,0.19,0.21,0.0
93.43,94.36,93.41,94.22,91.97,89.69,59.5,0.5,0.23,0.27,-1.0
93.8,93.8,92.46,92.96,91.99,89.71,52.55,0.46,0.16,0.31,1.0
93.17,94.04,92.61,93.99,91.99,89.74,56.98,0.51,0.16,0.35,0.0
94.28,94.35,93.56,94.11,92.01,89.76,57.47,0.56,0.17,0.39,-0.0
94.46,94.77,93.63,93.71,92.02,89.77,55.18,0.55,0.13,0.42,0.0
93.09,93.94,93.09,93.91,92.03,89.79,56.12,0.56,0.11,0.45,0.0
93.49,94.34,93.35,94.02,92.02,89.81,56.66,0.56,0.09,0.47,-0.0
93.77,93.81,93.04,93.55,92.02,89.83,53.63,0.53,0.04,0.48,1.0
93.96,95.0,93.71,94.75,92.03,89.85,59.58,0.59,0.08,0.5,-1.0
94.75,94.91,93.88,93.97,92.02,89.87,54.67,0.56,0.05,0.52,1.0
94.0,95.61,93.79,95.33,92.1,89.89,60.75,0.65,0.11,0.54,1.0
94.72,96.07,94.02,96.07,92.22,89.92,63.61,0.77,0.18,0.59,-3.0
96.52,96.52,92.9,93.25,92.29,89.93,48.97,0.63,0.03,0.59,-1.0
93.24,93.26,92.28,92.39,92.34,89.95,45.53,0.44,-0.12,0.56,-3.0
92.49,92.49,89.02,89.32,92.32,89.96,35.84,0.04,-0.42,0.46,1.0
89.45,90.52,89.3,89.85,92.36,89.97,38.28,-0.23,-0.55,0.32,-2.0
89.88,89.98,88.03,88.21,92.37,89.96,33.98,-0.56,-0.71,0.15,-2.0
88.06,88.38,86.72,86.87,92.34,89.94,30.91,-0.93,-0.86,-0.07,0.0
87.52,87.79,86.37,87.22,92.27,89.93,32.62,-1.18,-0.89,-0.29,-1.0
86.54,87.11,86.37,86.7,92.2,89.91,31.38,-1.4,-0.89,-0.51,0.0
87.49,87.53,86.59,87.01,92.13,89.9,33.02,-1.53,-0.82,-0.72,1.0
86.7,87.6,86.61,87.6,92.05,89.88,36.14,-1.57,-0.69,-0.89,-0.0
87.4,88.05,86.85,87.44,91.93,89.87,35.65,-1.6,-0.57,-1.03,1.0
87.43,88.23,87.43,88.01,91.83,89.85,38.8,-1.56,-0.42,-1.14,-1.0
87.99,88.01,87.21,87.53,91.71,89.83,37.15,-1.54,-0.33,-1.22,-0.0
87.78,87.99,87.01,87.26,91.59,89.82,36.22,-1.54,-0.26,-1.28,-0.0
87.31,87.49,86.49,87.06,91.47,89.79,35.51,-1.53,-0.2,-1.33,0.0
86.48,87.36,85.88,87.08,91.38,89.77,35.64,-1.51,-0.14,-1.37,1.0
87.08,87.87,87.05,87.87,91.3,89.76,40.95,-1.41,-0.03,-1.37,0.0
87.95,88.23,87.41,88.23,91.24,89.75,43.24,-1.28,0.07,-1.36,-1.0
87.93,88.48,87.72,87.73,91.16,89.74,40.87,-1.21,0.11,-1.33,-0.0
87.65,87.8,87.1,87.56,91.08,89.73,40.06,-1.16,0.14,-1.29,1.0
87.9,88.67,87.65,88.12,90.99,89.73,43.98,-1.06,0.19,-1.25,-0.0
88.43,89.08,87.71,87.88,90.91,89.73,42.69,-0.98,0.21,-1.19,-1.0
88.08,88.34,87.04,87.3,90.82,89.73,39.67,-0.96,0.19,-1.15,1.0
85.91,88.58,85.91,88.33,90.78,89.74,46.86,-0.85,0.24,-1.09,-0.0
88.59,88.79,87.94,88.0,90.77,89.75,45.01,-0.78,0.24,-1.03,0.0
87.75,88.37,87.09,88.17,90.72,89.77,46.19,-0.71,0.26,-0.96,-1.0
87.84,87.89,86.51,87.1,90.6,89.78,40.33,-0.72,0.19,-0.92,1.0
87.1,88.09,86.9,87.81,90.5,89.79,45.29,-0.67,0.2,-0.87,1.0
88.1,88.42,87.71,88.36,90.42,89.81,48.84,-0.58,0.23,-0.81,0.0
88.54,89.28,88.42,88.79,90.33,89.84,51.49,-0.47,0.27,-0.74,1.0
89.16,90.2,88.98,89.99,90.28,89.88,58.03,-0.28,0.37,-0.65,1.0
89.79,90.58,89.7,90.54,90.25,89.91,60.64,-0.08,0.45,-0.53,-0.0
90.23,90.44,89.95,90.37,90.2,89.95,59.41,0.06,0.47,-0.42,2.0
90.64,92.49,90.3,92.3,90.22,89.99,67.49,0.32,0.59,-0.27,0.0
92.29,92.54,92.01,92.54,90.22,90.04,68.34,0.54,0.65,-0.11,0.0
92.09,92.8,92.02,92.74,90.21,90.09,69.06,0.73,0.67,0.06,-0.0
91.81,93.14,91.7,92.36,90.19,90.13,65.98,0.83,0.62,0.22,1.0
92.73,93.57,92.46,92.87,90.17,90.18,68.04,0.95,0.59,0.36,-1.0
93.23,93.5,92.23,92.24,90.13,90.23,62.97,0.97,0.49,0.48,-1.0
92.0,92.45,91.65,91.68,90.1,90.28,58.78,0.94,0.37,0.58,1.0
92.17,92.84,91.8,92.26,90.07,90.34,61.63,0.95,0.3,0.65,0.0
92.61,93.0,91.91,92.31,90.03,90.39,61.88,0.95,0.24,0.71,2.0
92.75,93.75,92.63,93.7,90.03,90.45,67.98,1.05,0.27,0.78,1.0
93.24,94.67,93.04,94.47,90.04,90.51,70.78,1.18,0.32,0.86,2.0
94.39,96.59,94.39,96.52,90.09,90.57,76.62,1.43,0.46,0.97,-2.0
96.14,96.45,94.78,95.0,90.12,90.64,66.07,1.49,0.41,1.08,0.0
95.5,95.64,94.69,95.01,90.13,90.69,66.1,1.52,0.35,1.16,0.0
95.28,96.46,95.04,95.09,90.15,90.76,66.38,1.53,0.29,1.24,0.0
95.49,96.13,95.26,95.4,90.15,90.82,67.51,1.55,0.25,1.3,-1.0
94.83,95.21,94.0,94.53,90.12,90.87,61.29,1.47,0.14,1.33,1.0
94.58,95.1,94.04,95.09,90.16,90.92,63.62,1.44,0.09,1.36,0.0
95.32,95.51,94.31,95.41,90.22,90.97,64.91,1.43,0.06,1.37,1.0
95.86,96.37,95.69,95.98,90.35,91.03,67.16,1.45,0.06,1.39,1.0
96.34,97.57,96.27,97.3,90.5,91.1,71.68,1.55,0.13,1.42,-0.0
96.9,97.25,96.25,97.18,90.68,91.16,70.72,1.6,0.15,1.46,-2.0
96.56,97.15,95.24,95.44,90.85,91.21,58.57,1.49,0.03,1.46,1.0
96.07,96.34,95.62,96.26,91.03,91.28,61.89,1.45,-0.01,1.46,-1.0
95.89,96.07,94.7,95.56,91.21,91.33,57.64,1.34,-0.09,1.44,-1.0
95.85,95.95,94.54,95.02,91.37,91.38,54.53,1.2,-0.19,1.39,1.0
95.5,96.5,95.36,96.28,91.54,91.43,59.96,1.18,-0.17,1.35,-0.0
96.6,96.67,95.67,95.85,91.71,91.47,57.44,1.11,-0.19,1.3,1.0
98.25,99.49,95.86,97.06,91.89,91.52,62.25,1.14,-0.12,1.27,1.0
97.63,98.28,97.55,97.69,92.09,91.57,64.5,1.21,-0.05,1.26,1.0
96.04,98.65,96.0,98.27,92.31,91.63,66.48,1.29,0.03,1.26,1.0
98.27,99.4,98.14,98.97,92.55,91.69,68.75,1.39,0.1,1.29,0.0
98.99,99.21,98.57,99.06,92.79,91.75,69.04,1.47,0.14,1.32,0.0
98.6,99.2,98.34,99.09,93.02,91.81,69.14,1.51,0.15,1.36,0.0
98.9,100.24,98.77,99.35,93.24,91.88,70.07,1.55,0.15,1.4,1.0
99.53,101.12,99.16,100.67,93.5,91.94,74.29,1.66,0.21,1.45,1.0
101.0,102.15,100.84,102.01,93.79,92.02,77.73,1.84,0.31,1.53,0.0
101.72,102.89,101.57,102.19,94.07,92.09,78.15,1.98,0.36,1.62,1.0
102.25,102.89,102.03,102.88,94.37,92.16,79.74,2.11,0.4,1.72,-1.0
102.56,102.61,101.69,101.8,94.66,92.23,71.04,2.11,0.32,1.8,-0.0
102.0,102.28,101.06,101.35,94.92,92.3,67.73,2.05,0.2,1.85,1.0
101.23,101.95,101.23,101.94,95.2,92.37,69.72,2.03,0.14,1.88,-0.0
101.88,102.25,101.5,101.89,95.47,92.44,69.33,1.98,0.08,1.9,1.0
102.0,102.89,101.8,102.87,95.79,92.52,72.58,2.0,0.08,1.92,1.0
101.8,104.09,101.32,104.05,96.11,92.6,75.89,2.08,0.13,1.95,-0.0
103.92,104.65,103.78,104.0,96.42,92.66,75.47,2.12,0.14,1.99,2.0
104.53,106.41,104.53,106.41,96.78,92.75,80.9,2.32,0.27,2.06,0.0
105.93,107.0,105.83,106.56,97.11,92.84,81.18,2.47,0.33,2.14,0.0
106.78,107.1,106.1,106.99,97.44,92.93,81.99,2.58,0.36,2.23,-0.0
106.82,107.93,106.26,106.49,97.76,93.02,77.79,2.61,0.3,2.3,-0.0
105.68,106.79,105.46,106.3,98.04,93.1,76.19,2.58,0.22,2.36,1.0
106.08,107.1,105.53,107.06,98.33,93.19,78.12,2.59,0.18,2.4,1.0
107.76,108.8,107.55,107.75,98.63,93.28,79.74,2.62,0.17,2.45,-0.0
107.15,107.71,106.58,107.31,98.93,93.36,75.9,2.58,0.11,2.47,-0.0
107.63,108.55,107.02,107.03,99.21,93.44,73.47,2.5,0.02,2.48,-1.0
106.67,107.79,105.83,105.83,99.48,93.52,64.03,2.31,-0.13,2.45,-0.0
106.0,106.0,104.65,105.44,99.76,93.59,61.27,2.11,-0.27,2.38,-0.0
105.24,105.82,104.66,105.07,100.02,93.66,58.69,1.89,-0.39,2.28,-1.0
104.86,104.93,103.44,103.59,100.24,93.72,49.67,1.58,-0.56,2.14,1.0
103.8,104.51,103.04,104.37,100.45,93.78,53.71,1.39,-0.6,1.99,3.0
104.56,107.46,104.42,107.36,100.71,93.86,65.22,1.46,-0.43,1.88,-1.0
107.44,107.64,106.42,106.67,100.92,93.92,61.43,1.44,-0.36,1.79,-1.0
105.96,106.66,105.22,105.96,101.13,93.98,57.7,1.35,-0.35,1.71,1.0
106.91,107.4,106.3,107.05,101.38,94.05,61.55,1.35,-0.28,1.64,1.0
107.04,108.29,106.62,107.97,101.63,94.13,64.49,1.42,-0.18,1.59,-0.0
107.75,108.46,107.21,107.7,101.88,94.21,62.97,1.42,-0.13,1.56,1.0
108.25,109.25,107.74,108.27,102.15,94.29,64.86,1.46,-0.08,1.54,1.0
108.58,109.26,108.32,108.85,102.43,94.37,66.71,1.52,-0.01,1.54,-2.0
108.76,109.09,106.9,106.93,102.66,94.45,56.14,1.4,-0.11,1.51,-2.0
106.26,106.93,105.0,105.04,102.84,94.52,48.06,1.13,-0.3,1.43,0.0
105.5,106.13,105.0,105.06,103.0,94.59,48.15,0.91,-0.42,1.33,-1.0
104.71,104.92,103.51,103.83,103.13,94.65,43.44,0.63,-0.56,1.19,-0.0
104.5,104.61,103.54,103.67,103.29,94.71,42.85,0.39,-0.64,1.03,2.0
104.5,105.91,104.36,105.77,103.48,94.78,52.02,0.37,-0.53,0.9,2.0
106.15,107.63,106.01,107.36,103.72,94.85,57.57,0.47,-0.34,0.81,1.0
107.11,108.86,107.11,108.46,103.99,94.94,60.93,0.64,-0.14,0.78,-0.0
108.46,108.85,107.89,108.06,104.22,95.01,59.1,0.73,-0.04,0.77,-2.0
107.96,107.96,105.94,106.4,104.43,95.08,52.08,0.65,-0.09,0.75,1.0
106.29,107.38,105.54,107.2,104.64,95.15,54.86,0.66,-0.07,0.73,1.0
107.58,108.67,107.37,108.66,104.86,95.24,59.48,0.77,0.03,0.73,0.0
109.05,109.39,108.72,109.17,105.08,95.32,60.99,0.88,0.12,0.76,0.0
109.73,110.31,109.15,109.57,105.29,95.41,62.17,1.0,0.19,0.81,2.0
109.62,111.68,109.48,111.52,105.54,95.51,67.37,1.23,0.34,0.89,1.0
112.38,113.16,112.02,113.1,105.82,95.62,70.87,1.53,0.5,1.02,-1.0
113.12,113.57,111.78,112.53,106.08,95.72,68.04,1.69,0.54,1.16,2.0
112.75,114.37,112.46,114.37,106.35,95.84,71.94,1.95,0.64,1.32,-2.0
114.33,114.51,112.57,112.6,106.57,95.94,63.87,1.99,0.54,1.45,1.0
112.99,114.08,112.9,114.08,106.8,96.05,67.18,2.12,0.54,1.58,1.0
114.18,115.39,114.07,115.39,107.05,96.17,69.82,2.3,0.57,1.73,0.0
114.98,115.63,114.69,115.55,107.33,96.28,70.14,2.43,0.56,1.87,0.0
115.8,115.9,115.18,115.65,107.61,96.39,70.35,2.51,0.51,2.0,2.0
118.2,119.61,117.01,117.92,107.93,96.51,74.68,2.72,0.58,2.14,1.0
118.57,120.38,118.23,119.12,108.28,96.64,76.62,2.95,0.65,2.3,0.0
117.6,119.52,117.3,119.5,108.61,96.77,77.22,3.13,0.66,2.47,0.0
119.0,120.05,118.81,120.0,108.93,96.9,78.01,3.28,0.65,2.63,-0.0
118.82,120.39,118.81,119.99,109.25,97.03,77.95,3.35,0.58,2.78,0.0
120.52,120.92,119.48,120.09,109.52,97.16,78.13,3.38,0.49,2.9,0.0
120.44,121.57,119.32,120.12,109.8,97.3,78.19,3.37,0.38,2.99,2.0
120.76,122.24,120.75,122.17,110.1,97.44,81.67,3.48,0.39,3.09,1.0
123.12,124.08,121.94,123.77,110.44,97.6,83.84,3.66,0.46,3.2,0.0
123.55,124.63,123.23,124.15,110.8,97.76,84.32,3.79,0.47,3.32,0.0
124.04,124.53,123.87,124.26,111.15,97.91,84.46,3.85,0.43,3.43,0.0
124.0,124.7,123.7,124.54,111.48,98.07,84.84,3.88,0.37,3.52,0.0
125.0,125.0,123.81,124.64,111.83,98.22,84.98,3.87,0.28,3.59,-0.0
124.51,124.7,123.6,124.02,112.17,98.37,80.03,3.77,0.14,3.63,-1.0
123.84,124.18,122.98,123.0,112.51,98.52,72.55,3.56,-0.05,3.61,1.0
123.27,124.3,123.0,124.06,112.88,98.68,75.15,3.45,-0.13,3.58,-0.0
124.0,124.28,123.35,123.62,113.25,98.83,72.1,3.28,-0.24,3.52,-1.0
122.75,123.36,121.83,122.13,113.63,98.98,62.8,2.99,-0.42,3.41,0.0
121.83,122.78,121.7,122.2,113.98,99.12,63.04,2.74,-0.54,3.28,-0.0
121.92,122.58,121.25,121.91,114.27,99.26,61.26,2.49,-0.63,3.12,0.0
121.92,123.97,121.92,122.41,114.59,99.4,63.19,2.3,-0.66,2.96,0.0
122.37,123.93,121.87,122.93,114.93,99.55,65.13,2.17,-0.63,2.8,1.0
123.32,124.57,123.05,123.71,115.26,99.7,67.86,2.11,-0.56,2.66,2.0
123.72,126.3,123.59,126.0,115.62,99.85,74.24,2.21,-0.36,2.57,-1.0
126.0,126.73,125.1,125.19,115.97,100.02,69.02,2.21,-0.29,2.5,-2.0
124.45,125.82,122.8,123.14,116.27,100.19,57.92,2.02,-0.39,2.4,0.0
123.26,124.0,123.22,123.3,116.56,100.36,58.48,1.85,-0.44,2.29,-1.0
122.43,123.05,122.03,122.34,116.87,100.52,53.84,1.63,-0.53,2.16,0.0
122.58,122.67,121.72,122.42,117.21,100.68,54.17,1.44,-0.57,2.02,1.0
123.35,124.36,123.1,123.63,117.58,100.86,58.9,1.37,-0.51,1.89,1.0
123.35,124.86,123.25,124.27,117.99,101.04,61.18,1.36,-0.42,1.78,-0.0
123.58,124.36,123.07,124.14,118.4,101.22,60.45,1.32,-0.37,1.69,-0.0
124.54,124.88,122.54,123.73,118.76,101.39,58.08,1.24,-0.36,1.6,0.0
123.97,124.87,123.82,124.07,119.1,101.56,59.5,1.19,-0.33,1.52,1.0
124.69,125.8,124.34,125.07,119.43,101.73,63.42,1.22,-0.24,1.46,1.0
124.91,126.57,124.91,126.57,119.8,101.9,68.36,1.35,-0.09,1.44,-0.0
126.31,127.39,126.2,126.54,120.2,102.07,68.16,1.43,-0.0,1.43,1.0
126.97,127.32,126.02,127.25,120.6,102.24,70.35,1.53,0.08,1.45,1.0
128.21,129.17,127.9,128.46,121.0,102.41,73.68,1.7,0.19,1.5,1.0
128.47,129.76,128.21,129.64,121.41,102.6,76.46,1.9,0.32,1.58,1.0
129.65,130.89,128.45,130.84,121.83,102.78,78.89,2.13,0.44,1.69,-0.0
131.0,131.6,130.2,130.39,122.21,102.98,75.73,2.25,0.45,1.8,-2.0
130.44,130.63,128.0,128.0,122.51,103.16,61.59,2.13,0.26,1.87,-0.0
128.12,128.86,127.0,127.62,122.81,103.34,59.68,1.98,0.09,1.89,0.0
127.88,129.22,127.88,128.14,123.09,103.53,61.44,1.88,-0.01,1.89,-0.0
127.69,128.45,127.29,127.86,123.39,103.7,59.93,1.76,-0.1,1.86,2.0
128.15,129.95,128.01,129.85,123.71,103.89,66.3,1.8,-0.05,1.85,-0.0
129.59,129.85,128.07,129.24,123.98,104.08,62.99,1.77,-0.07,1.84,-1.0
128.08,128.58,127.25,127.55,124.22,104.26,54.83,1.59,-0.2,1.79,-0.0
127.77,128.3,127.44,127.5,124.46,104.44,54.61,1.42,-0.29,1.71,-2.0
127.11,127.15,124.1,125.08,124.6,104.63,44.98,1.08,-0.5,1.59,-2.0
124.91,124.92,122.1,122.83,124.68,104.79,38.23,0.63,-0.77,1.4,-0.0
123.15,123.41,121.52,122.5,124.74,104.94,37.34,0.24,-0.93,1.16,1.0
122.17,124.96,121.83,123.56,124.81,105.09,41.99,0.01,-0.92,0.93,-1.0
123.63,123.95,122.39,122.46,124.86,105.24,38.78,-0.25,-0.95,0.7,-0.0
122.62,123.14,121.75,122.03,124.9,105.38,37.56,-0.49,-0.95,0.46,4.0
122.71,126.7,122.71,126.68,125.03,105.55,54.21,-0.3,-0.61,0.31,-0.0
126.21,126.58,125.75,126.17,125.11,105.72,52.56,-0.19,-0.4,0.21,1.0
125.84,127.63,125.33,127.5,125.18,105.9,56.3,0.01,-0.16,0.17,-1.0
127.47,127.63,125.72,125.9,125.22,106.07,51.08,0.03,-0.11,0.14,2.0
126.66,127.99,126.03,127.86,125.29,106.25,56.41,0.21,0.05,0.15,1.0
127.57,129.45,127.09,129.36,125.39,106.43,60.01,0.46,0.25,0.22,-0.0
129.61,129.61,128.65,128.9,125.47,106.6,58.42,0.62,0.32,0.3,-3.0
128.9,129.06,125.09,125.3,125.5,106.76,47.75,0.45,0.12,0.33,4.0
129.59,130.18,127.29,130.05,125.64,106.94,58.51,0.69,0.29,0.4,1.0
130.0,132.03,130.0,131.98,125.8,107.14,61.95,1.02,0.5,0.52,0.0
132.02,132.99,131.39,132.62,125.98,107.33,63.04,1.33,0.64,0.68,1.0
132.41,134.19,131.9,134.0,126.21,107.53,65.35,1.66,0.78,0.88,-1.0
133.76,134.38,132.95,133.23,126.43,107.73,62.98,1.84,0.77,1.07,0.0
133.4,133.89,132.87,133.66,126.67,107.92,63.77,1.99,0.74,1.25,0.0
134.12,134.96,133.32,133.72,126.9,108.12,63.89,2.09,0.67,1.42,-0.0
134.01,134.78,133.16,133.34,127.1,108.32,62.53,2.12,0.56,1.56,1.0
133.54,136.84,133.43,134.55,127.32,108.52,65.08,2.21,0.52,1.69,1.0
135.0,136.0,134.91,135.74,127.52,108.73,67.42,2.35,0.53,1.82,-0.0
135.33,136.36,135.05,135.47,127.72,108.93,66.33,2.42,0.47,1.94,1.0
